Regions,County,IP Name,Website URL,Site City,Description,Latitude,Longitude,Subcategories,Minor Categories,Image URL,Location
1000 Islands-Seaway,,Bedford Creek Marina & Campground,http://www.bedfordcreek.com,Sackets Harbor,"Located outside Sackets Harbor on the eastern basic of Lake Ontario.  Enjoy a well-sheltered, full-service marina and 204 site campground with plenty of full hook-up sites.  Private swimming area, beautiful sandy beach on the lake, access to freshwater fishing.  Offering seasonal or transient RV sies, camper cabins and RV rentals, tent sites, marina slips, boating and camping supplies, bait and tackle, ice and groceries, boat and motor repair.",43.912179,-76.122499,Camping,Camping|Privately-owned Campgrounds,,"(43.912179, -76.122499)"
1000 Islands-Seaway,,Bertrand's Motel,,Clayton,In The Heart of Downtown Clayton - 1/2 Block from the River.,44.241385,-76.088505,Hotels & Motels,Hotels & Motels,,"(44.241385, -76.088505)"
1000 Islands-Seaway,,Best Western Carriage House Inn & Conference Center,http://www.bestwestern.com/carriagehouseinnwatertown,Watertown,"Full-service property serving breakfast, lunch and dinner daily, live entertainment in our lounge Friday & Saturday, meeting and banquet facilities for 10 - 300 people, indoor pool, sauna, exercise facility.  Audubon Greenleaf rated.",43.9718209,-75.9116314,Hotels & Motels,Hotels & Motels,,"(43.9718209, -75.9116314)"
Finger Lakes,,Best Western Plus Victor Inn & Suites,http://www.bestwesternvictorny.com,Victor,"Spa room, suite room, king rooms & double queen rooms. Two story lobby, deluxe hot continental breakfast, indoor heated pool & spa. Business & fitness center.",42.9825633,-77.4088794,Hotels & Motels,Hotels & Motels,http://fallgetaways.iloveny.com/d3k/mem/all/10800/2662.jpg,"(42.9825633, -77.4088794)"
1000 Islands-Seaway,,Bill & Jack's Marina & Cottages,http://www.billandjacks.com,Fishers Landing,"Clean, comfortable cottages featuring full view of shipping channel, with complete facilities for vacationers and fisherman.",44.2685808,-75.9875855,Cabins & Cottages|Water Adventures,Cabins & Cottages|Marinas,,"(44.2685808, -75.9875855)"
1000 Islands-Seaway,,Bill Saiff's West View Lodge & Marina,http://www.billsaiffoutdoors.com,Henderson Harbor,"Lodging, casual dining, fine spirits, transient dockage, shore power, 100' max boat length, 20' draft, boat repairs, lift, marine supplies, bait/tackle, restrooms, and showers.",43.8581464,-76.199561,Vacation Rentals|Water Adventures,Marinas|Vacation Rentals,,"(43.8581464, -76.199561)"
1000 Islands-Seaway,,Birch Haven Campground,http://www.birchhavencampground.com,Clayton,"80 RV sites, on lawn, with full hookups for water, sewage, electricity, paved roads thru grounds & 285 feet of waterfront on St. Lawrence River. Cottage has 1 bedroom and 1 bath, is fully furnished, heat and A/C, full kitchen. Bring your linen and towels. Seasonal rates available. If you are a boater there is trailer storage and dock space available. Located five miles from downtown Clayton.",44.2203409,-76.1262585,Cabins & Cottages|Camping,Cabins & Cottages|Privately-owned Campgrounds,,"(44.2203409, -76.1262585)"
1000 Islands-Seaway,,Black River Bay Campgrounds,http://www.blackriverbaycamp.com,Dexter,"Waterfront campsite, dockage, gasoline, propane, laundry.",44.002828,-76.049396,Camping,Privately-owned Campgrounds,,"(44.002828, -76.049396)"
Finger Lakes,,Black Sheep Inn,http://www.stayblacksheepinn.com,Hammondsport,"Upscale Bed & Breakfast in historic Younglove Octagon House in the Finger Lakes Region, featuring elegant guest rooms with luxurious private baths and indulgent breakfasts. Non-smokers inn.",42.4050269,-77.24339,B&Bs & Country Inns,B&Bs & Country Inns,http://fallgetaways.iloveny.com/d3k/mem/all/9675/2365.jpg,"(42.4050269, -77.24339)"
1000 Islands-Seaway,,Black Water Campground,http://www.blackwaterdevelopment.com,Watertown,"The area's only urban, whitewater natural setting campground, conveniently located within the city limits and adjacent to the Route 3 Wave on the Black River.",43.9780159,-75.8817,Camping,Privately-owned Campgrounds,,"(43.9780159, -75.8817)"
Finger Lakes,,Blue Moon Cottage,http://www.vrbo.com/172252,Sodus Point,"Relax, unwind and rejuvenate. Walk to shops, eateries, live music or the beach. Fully furnished 2 bedroom, sleeps 8 plus. Spacious living/dining room area. Washer/dryer. Private dock.",43.266969,-76.975188,Vacation Rentals,Vacation Rentals,,"(43.266969, -76.975188)"
Adirondacks,,Blue Moon Motel,http://www.bluemoonlakegeorge.com,Lake George,"Just a short walk from Lake George beaches, restaurants & attractions. Wi-Fi.",43.434408,-73.7170809,Hotels & Motels,Hotels & Motels,,"(43.434408, -73.7170809)"
Finger Lakes,,Blushing Rose Bed & Breakfast,http://www.blushingroseinn.com,Hammondsport,Four rooms each with private bath. The facility is centrally located - 1/2 block to Keuka Lake beach and boat launch in one direction and 1/2 block to downtown Hammondsport shopping and restaurants in another direction.,42.410454,-77.220266,B&Bs & Country Inns,B&Bs & Country Inns,,"(42.410454, -77.220266)"
1000 Islands-Seaway,,Boardwalk Motel,http://www.boardwalk1000islands.com,Alexandria Bay,"Located right on the St. Lawrence, directly across from Boldt Castle. All rooms are tastefully decorated, including color TV, coffee maker, and private bathrooms for your comfort.",44.337733,-75.915742,Hotels & Motels,Hotels & Motels,,"(44.337733, -75.915742)"
Adirondacks,,Boathouse Bed & Breakfast,http://www.boathousebb.com,Bolton Landing,"This unique and historical B & B was the former home of ""Gold Cup"" winner George Reis. Outstanding views of the lake and mountains. Rooms & suites all with private bath; some with fireplaces and whirlpools. Wi-fi.",43.557925,-73.650988,B&Bs & Country Inns,B&Bs & Country Inns,,"(43.557925, -73.650988)"
1000 Islands-Seaway,,Bonnie Castle Resort and Marina,http://www.bonniecastle.com,Alexandria Bay,"Resort complex located in Alexandria Bay on the St. Lawrence River, overlooking Boldt Castle.  Featuring a conference center, restaurant, lounge, marina and indoor pool.",44.3402394,-75.9136639,Hotels & Motels|Water Adventures,Hotels & Motels|Marinas,,"(44.3402394, -75.9136639)"
1000 Islands-Seaway,,Bridgeview Motel,,Alexandria Bay,"12 Units, small but neat and clean. Double beds in each room.",44.155349,-76.279218,Hotels & Motels,Hotels & Motels,,"(44.155349, -76.279218)"
Hudson Valley,,Brookfield Farm,http://www.brookfieldfarm.com,Modena,"Bed and Breakfast located near the Shawangunk Mountains and New Paltz. Two suites with private baths, a/c, fridge, TV/DVD, Wi-Fi, pool, gardens, a walking trail, and Scottish Highland cattle will provide a pleasant visit, with a delightful breakfast delivered to your door.",41.65,-74.1,B&Bs & Country Inns,B&Bs & Country Inns,,"(41.65, -74.1)"
Greater Niagara,,Brookins Inn and Suites,http://www.brookinsinn.com/,Newfane,"Built in 1893 and newly transformed into an Inn with two suites and three guest rooms, that are perfect accommodations for the business traveler, weekend getaway, or a family vacation. Located in the Village of Newfane, the restored building boasts historical charm, luxurious bedding and modern comforts.",43.284112,-78.7071689,B&Bs & Country Inns,B&Bs & Country Inns,,"(43.284112, -78.7071689)"
1000 Islands-Seaway,,Buccaneer Motel,http://www.buccmotel.com,Cape Vincent,"Where the islands begin, find peace and serenity in our family-owned accommodation near the water.  Pets welcome.",44.1297674,-76.3372694,Hotels & Motels,Hotels & Motels,,"(44.1297674, -76.3372694)"
1000 Islands-Seaway,,Burd-House,http://www.theburdhouse.com,Clayton,"Our enclosed porch affords you an awesome view of passing ships and gorgeous sunsets. Bring your friends and family to the beautiful 1000 Islands for the vacation of a lifetime, and make the Burdick House your nest away from home. Daily and weekly rentals available.",44.19,-76.11,Cabins & Cottages,Cabins & Cottages,,"(44.19, -76.11)"
1000 Islands-Seaway,,Burnham Point State Park,http://www.nysparks.state.ny.us,Cape Vincent,"Small, quiet lightly-wooded campsites. Boaters can explore local towns, islands and historic sites for miles up and down the scenic river.  Fishing, playground, and picnicking.",44.1516731,-76.2936859,Camping,Public Campgrounds,,"(44.1516731, -76.2936859)"
Finger Lakes,,Button's Creekside Farm Bed & Breakfast,http://www.buttoncreekside.com,Cohocton,"Full Farmhouse Breakfast; snowmobile trails, horseback riding, hunting, fishing; variety of farm chores/experiences.",42.47,-77.46,B&Bs & Country Inns|Farms,B&Bs & Country Inns|Farms,,"(42.47, -77.46)"
1000 Islands-Seaway,,Cal's Cottages,http://www.thousandislands.com/calscottages,Clayton,"You'll find well-cared for lawns, ample space between cottages, picnic tables and plenty of room for the kids to play. Our cottages are cozy,  clean and roomy, with modern conveniences. All have screened in porches, and a view of the water. Boat rentals available. 1000 ft. of river front, three docks and launch ramp.",44.2583599,-76.0355825,Cabins & Cottages,Cabins & Cottages,,"(44.2583599, -76.0355825)"
Finger Lakes,,Canaltown Bed and Breakfast,http://www.canaltownbandb.com,Palmyra,"1850's Greek Revival Village Home of historic significance in ""Canaltown"" Palmyra. All you can eat breakfast. Walking distance to village sites and shops. 1 block from the Erie Canal.",43.062834,-77.234219,B&Bs & Country Inns,B&Bs & Country Inns,http://fallgetaways.iloveny.com/d3k/mem/all/946/236.jpg,"(43.062834, -77.234219)"
1000 Islands-Seaway,,Candlelight B & B,http://www.imcnet.net/candlelight,Sackets Harbor,Enjoy our blend of the past and present. Three B & B rooms and three efficiency apartments available.,43.948124,-76.126109,B&Bs & Country Inns|Vacation Rentals,B&Bs & Country Inns|Vacation Rentals,,"(43.948124, -76.126109)"
Finger Lakes,,Candlewood Suites Elmira Horseheads,http://www.ichotelsgroup.com/candlewood/hotels/us/en/horseheads/elmcw/hoteldetail,Horseheads,"Candlewood Suites hotel was carefully designed to meet the needs of guest staying long periods of time. The fully-equipped kitchen, spacious work area, and even the comfortable recliner have all been designed with you in mind. Plus, we have a variety of signature amenities that enable you to live, work and relax according to your schedule, not ours.

Even if you are with us for just a couple of nights, we hope you find that our commitment to your comfort makes your life on the road a little easier.",42.1617686,-76.8673065,Hotels & Motels,Hotels & Motels,,"(42.1617686, -76.8673065)"
1000 Islands-Seaway,,Canoe-Picnic Point State Park,http://www.nysparks.com,Clayton,"Boat access only. A quiet camping experience in wooded area with plenty of dock space. South of camping area is Picnic Point, a picnicking area with tables.",44.2030022,-76.1969502,Cabins & Cottages|Camping,Cabins & Cottages|Public Campgrounds,,"(44.2030022, -76.1969502)"
1000 Islands-Seaway,,Cantwell Pier 65 Cottages,,Clayton,"Boat launch ramp on site.  Swimming, fishing available.",44.155349,-76.279218,Cabins & Cottages,Cabins & Cottages,,"(44.155349, -76.279218)"
1000 Islands-Seaway,,Cape Motel,,Cape Vincent,"Close to the St Lawrence River. 2 double beds, shower, cable TV. Picnic area.",44.1278167,-76.3363106,Hotels & Motels,Hotels & Motels,,"(44.1278167, -76.3363106)"
1000 Islands-Seaway,,Cape Vincent Marina,http://www.capevincent.org/riverside,Cape Vincent,"Summer dockage facility, holds boats up to 34' max boat length, 6' draft, shore power, water, cottages available and winter storage.",44.1281016,-76.3378932,Cabins & Cottages|Water Adventures,Cabins & Cottages|Marinas,,"(44.1281016, -76.3378932)"
1000 Islands-Seaway,,Capeway Cottages,,Cape Vincent,"Private bath, linens, appliances and utensils available.",44.1278299,-76.3330006,Cabins & Cottages,Cabins & Cottages,,"(44.1278299, -76.3330006)"
Long Island,,Capri Southampton,http://www.hrhresorts.com/capri.htm,Southampton,"The Capri has quickly become the most sought after reservation in town.  Featuring 27 rooms with 4 suites surrounding an interior courtyard swimming pool and cabana, a chic Mediterranean restaurant/lounge. All of the rooms are equipped with two double beds, custom design furnishings, oversized pullout sofas and armchairs, ample down pillows, magnificent European comforters, radio w/CD player, TV/VCR units, Aveda bath amenities, hair dryer, ironing equipment, heat, AC, daily maid service, use of other hotel facilities, and shuttle service to the beach.",40.9,-72.39,Hotels & Motels,Hotels & Motels,,"(40.9, -72.39)"
1000 Islands-Seaway,,Captain's Cove Motel & Marina,http://www.captainscove-ny.com,Henderson Harbor,Contact us for lodging and fishing charters. Pet friendly - with additional fee.,43.86,-76.2,Hotels & Motels,Hotels & Motels,,"(43.86, -76.2)"
1000 Islands-Seaway,,Captain Thomson's Resort,http://www.captthomsons.com,Alexandria Bay,"Located in downtown Alexandria Bay, nestled between Uncle Sam's Boat Tours and Capt's Landing Restaurant. Walking distance to shops and restaurants.  Audubon Greenleaf rated.",44.338917,-75.918385,Hotels & Motels,Hotels & Motels,,"(44.338917, -75.918385)"
1000 Islands-Seaway,,Captain Visger House,http://www.captainvisgerhouse.com,Alexandria Bay,"Restored Historic Bed & Breakfast in the heart of the Thousand Islands.  Located in downtown Alexandria Bay, we are a block from the waterfront, swimming beach, scenic overlook park, and the Old Crossman Building Historical Society Museum. Stroll to shops, restaurants, and attractions.  An amazing breakfast with organic ingredients is included. Four beautiful rooms private bath and air conditioning.  Sitting room with satellite tv, wireless internet, and credit cards accepted. Non-Smoking.",44.34,-75.92,B&Bs & Country Inns,B&Bs & Country Inns,,"(44.34, -75.92)"
1000 Islands-Seaway,,Capt.'s Inn & Suites,http://www.captsinnandsuites.com,Alexandria Bay,"Open year round. 64 rooms, on-site dockage, boat launch, restaurant, pool. Hi-speed internet available.",44.33,-75.91,Hotels & Motels,Hotels & Motels,,"(44.33, -75.91)"
Finger Lakes,,Carriage House Inn,http://www.Carriage-House-Inn.com,Sodus Point,"Come relax at our elegant 1870's Victorian B&B. Adjacent to the historic Sodus Point Lighthouse Museum, enjoy beautiful views of Lake Ontario ""Feels like home"".",43.272446,-76.985887,B&Bs & Country Inns,B&Bs & Country Inns,http://fallgetaways.iloveny.com/d3k/mem/all/984/244.jpg,"(43.272446, -76.985887)"
Hudson Valley,,Central House Hotel Inn,http://www.centralhousehotelinn.com,Germantown,"Central house is a 1876 Rockefeller built Hotel. Newly restored it boosts 6 estate rooms all private baths with flat screen Tv s ,WiFi, Queen sized beds by Serta, and the decor matches the period of the Inn",42.1325444,-73.8812832,B&Bs & Country Inns,B&Bs & Country Inns,,"(42.1325444, -73.8812832)"
