Region,County,Title,Description,Latitude,Longitude,Tags 1,Tags 2,Website URL,Photo URL,Location
Adirondacks,Warren County,Sportfishing Charters,"Fishing fun for Lake Trout, Salmon, and Bass on Lake George for young and old! Charters with New York State licensed guides. All bait and tackle provided.",43.506322400000002,-73.676038300000002,Water Adventures,Fishing,,,"(43.506322400000002, -73.676038300000002)"
Adirondacks,Warren County,Square Eddy Expeditions,"We invite you to raft with us and enjoy a full day of laugh out loud fun!"" Trip includes experienced licensed guide lunch gear snacks.  Class II & III whitewaterClass IV Mother Nature dependent. Join us for a day or multi-day raft trip.""",43.695760999999997,-73.985220999999996,Water Adventures,Whitewater,http://www.squareeddy.com,,"(43.695760999999997, -73.985220999999996)"
Adirondacks,Warren County,Stony Creek District 4 Schoolhouse Museum,"History of school life and industry in historic home in Stony Creek, photos, maps.",43.428927299999998,-73.927147099999999,History & Culture|Museums,Historic sites|Historical,,,"(43.428927299999998, -73.927147099999999)"
Adirondacks,Warren County,Stony Creek Recreation Field,"Swim, picnic, playground. Late June-Labor Day. Free.",43.424235299999999,-73.9298474,Water Adventures,Beaches,,,"(43.424235299999999, -73.9298474)"
Adirondacks,Warren County,Streamside Outfitters,Fly fishing float trips and tubing on the Hudson and Schroon Rivers. Thirteenth Lake Evening Floats and Alligator Pond Bass Evening Floats. Guided Archery and Black Powder hunting. Fishing and tubing packages available with Saratoga/North Creek Railway.,43.697746000000002,-73.985292000000001,Land Adventures|Outdoor Guide Services|Water Adventures,Fishing|Hunting|River tubing,http://www.rustichomestead.com,,"(43.697746000000002, -73.985292000000001)"
Adirondacks,Warren County,Submerged Heritage Preserves,Three shipwreck sites in Lake George managed by NYS Department of Environmental Conservation.,43.418429400000001,-73.706234899999998,History & Culture|Water Adventures,Historic sites|Scuba diving,http://www.dec.ny.gov/lands/315.html,,"(43.418429400000001, -73.706234899999998)"
Adirondacks,Warren County,SunKiss Ballooning,"A fun-filled, memorable experience to cherish for a lifetime. Sunrise & sunset flights over the Adirondacks and the Lake George area. Reservations.",41.836404999999999,-73.933080000000004,Air Adventures,Hot air ballooning,http://www.sunkissballooning.com,,"(41.836404999999999, -73.933080000000004)"
Adirondacks,Warren County,Sunnyside Par 3 Golf Course,Unique Par 3 course designed for the walker (carts NOT available). Picturesque course with one waterhole shot. Mostly level grounds suitable for all ages & levels. Lunches/Snacks; 20 beers on tap; over 50 bottled beers.,43.373651000000002,-73.633628000000002,Land Adventures,Golf Private,,,"(43.373651000000002, -73.633628000000002)"
Adirondacks,Warren County,Sun Sports Para-Sail Rides,Para-sail & Banana Boat rides; 2-3 mile para-sail rides.,43.5525837,-73.656973399999998,Air Adventures,Para sailing,,,"(43.5525837, -73.656973399999998)"
Adirondacks,Warren County,SUNY Adirondack Visual Arts Gallery,Changing exhibitions and concerts when in session.,43.354044999999999,-73.655030999999994,Arts & Culture,Galleries & Art spaces,http://www.sunyacc.edu,,"(43.354044999999999, -73.655030999999994)"
Adirondacks,Warren County,Sweet Basil Comedy,"Nationally known comedians every Saturday night. Show & dinner or show only, reservations.  Mature audience ONLY.",43.342630399999997,-73.683864299999996,Arts & Culture|Restaurants,American|Theater,http://www.sweetbasilqueensbury.com,,"(43.342630399999997, -73.683864299999996)"
Adirondacks,Warren County,Sweet Pea Farm Perennials & Art Gallery,"Gallery featuring Adirondack photography, original oil paintings and watercolors by local artists. Perennial flower farm. Visit May thru October by appointment.",43.576098999999999,-73.664038000000005,Arts & Culture,Galleries & Art spaces,http://www.sweetpeafarmperennials.com,,"(43.576098999999999, -73.664038000000005)"
Adirondacks,Warren County,Tannery Pond Community Center,"The Widlund Gallery; home to Our Town Theatre Group performances. Upper Hudson Musical Arts concerts and Teenagers Only! activities. Meeting rooms, auditorium.",43.697429,-73.985629000000003,Arts & Culture,Community art centers|Galleries & Art spaces,http://www.tpcca.org,,"(43.697429, -73.985629000000003)"
Adirondacks,Warren County,The Sembrich,"Lakeside teaching studio, 1924-1934, of Metropolitan Opera diva Marcella Sembrich. On the National Historic Register. Artifacts, photographs and memorabilia of her life and career at the Metropolitan Opera and in Europe. Summer concerts, lectures and film evenings.",43.547345,-73.660466,Museums,Performing Arts,http://www.thesembrich.org,,"(43.547345, -73.660466)"
Adirondacks,Warren County,Thunderbird Marina,"Marina offers Waverunner, jet ski, paddleboat, sailboat, canoe and pontoon boat rentals; Call today to reserve your Water Toys!",43.492333000000002,-73.678495999999996,Water Adventures,Kayaking / Canoeing|Marinas|Motorboat rentals|Sailing,http://www.onlakegeorge.com,,"(43.492333000000002, -73.678495999999996)"
Adirondacks,Warren County,Thurman Connection Snowmobile Club,Trails in northwestern Warren County. One of 4 area snowmobile clubs. ATV's are NOT allowed on snowmobile trails in Warren County. IMPORTANT: Rail trails from Stony Creek to North Creek now service trains; snowmobiles prohibited. Request map at www.VisitLakeGeorge.com. Connector trail to Speculator closed for 1/2 mile at Bowen Hill Rd and River Rd.,43.488458000000001,-73.838651999999996,Snow Adventures,Snowmobiling,http://www.thurmanconnection.com,,"(43.488458000000001, -73.838651999999996)"
Adirondacks,Warren County,Toad Hill Maple Farm,"Timberframe energy-efficient sugarhouse, largest maple producer in Warren County with 4,000 taps across 3 sugarbushes. Maple season in March! Tours and demonstrations, call for reservations. Samples too!",43.50309,-73.8778729,Local food and drinks,Specialties,http://www.toadhillmaple.com,,"(43.50309, -73.8778729)"
Adirondacks,Warren County,Tongue Mountain Hiking Trails,System contains over 18 miles of marked foot trails. Access to trails on Rt 9N about 10 miles north of Bolton Landing. Clay Meadow trail at top of Tongue Mountain Hwy (Rt.9N). Be aware of rattlesnakes in this area. Call NYS DEC for hiking trail maps.,43.590229999999998,-73.641998999999998,Land Adventures,Hiking,http://www.dec.ny.gov/outdoor/9199.html,,"(43.590229999999998, -73.641998999999998)"
Adirondacks,Warren County,Top of the World Golf Course,"Beautiful course on top of Lockhart Mtn. Outstanding views of Lake George and mountains. Charming clubhouse, with rooms, suites and apartments available.",43.428500900000003,-73.667822700000002,Land Adventures,Golf Private,http://www.topoftheworldgolfresort.com,,"(43.428500900000003, -73.667822700000002)"
Adirondacks,Warren County,Tow Boat U.S.-Lake George Camping Equipment & Marina,"Private launch, parking, gas, boat rental; motor boat, canoe, row, pontoon, complete service, dock space rental. Lake George Park Commission registration decal. Off shore towing, water taxi. On Lake George.",43.647259900000002,-73.606971999999999,Water Adventures,Kayaking / Canoeing|Marinas|Motorboat rentals,,,"(43.647259900000002, -73.606971999999999)"
Adirondacks,Warren County,Town of Chester Museum of Local History,"History of Town of Chester, Pottersville areas. Photographs, antiques, artifacts.",43.650231400000003,-73.800992300000004,Museums,Historical|Science-Natural History,http://www.townofchesterny.org,,"(43.650231400000003, -73.800992300000004)"
Adirondacks,Warren County,TrailPass,Network of private trails for recreation. Permit is required and is available at most ATV dealer locations.  ATV riding is prohibited on all PUBLIC lands in the Adirondack Park.,43.426180899999999,-73.712340800000007,Land Adventures,ATV,http://www.trailpass.com,,"(43.426180899999999, -73.712340800000007)"
Adirondacks,Warren County,TreePaad Family Entertainment Center,"Family fun for all ages, inflatable bounces, Bonkersville Express, boom blaster spin art, game room, kiddie rides. YR",43.316451000000001,-73.622539000000003,Amusements,Family entertainment,http://www.gobonkersparty.com,,"(43.316451000000001, -73.622539000000003)"
Adirondacks,Warren County,Tubby Tubes Company & Snow Park,"Guided lazy river Class 1 tubing for the entire family on the calm lower Hudson River. Guided kayak and canoe tours. Summer snow tubing year round fun on 9 snow tubing runs! Ages 2 and up, reservations. Winter snow tubing for all ages. Sledding and snowshoeing, tubing lift, warming lodge, snack bar.",43.369996999999998,-73.796332000000007,Amusements|Snow Adventures|Water Adventures,Family entertainment|Kayaking / Canoeing|More Snow Adventure|River tubing|Snow tubing|Snowshoeing,http://www.tubbytubestubing.com,,"(43.369996999999998, -73.796332000000007)"
Adirondacks,Warren County,Udder Comedy Club,Featuring nationally known comedians. Thursday is Family Night.,43.408465,-73.710823199999993,Arts & Culture,Other Performing Arts,http://www.uddercomedyclub.com,,"(43.408465, -73.710823199999993)"
Adirondacks,Warren County,U-Drive Boat Rentals,"A great way to explore the Queen of the American Lakes. Boats for rent by the hour. No night, weekly or overnight rentals.",43.423487000000002,-73.712660999999997,Water Adventures,Motorboat rentals,http://www.lakegeorgerecreation.com,,"(43.423487000000002, -73.712660999999997)"
Adirondacks,Warren County,Upper Hudson Musical Arts,"Providing the Adirondack region with professional chamber music, classical music, and jazz performances.",43.697429,-73.985629000000003,Arts & Culture,Music,http://www.upperhudsonmusicalarts.org,,"(43.697429, -73.985629000000003)"
Adirondacks,Warren County,UPstate Ballooning,Enjoy a romantic flight for two or fly with other passengers for a truly once in a lifetime experience!! Either way it's fun! We have a safety-first approach to ballooning.,43.316971700000003,-73.597960900000004,Air Adventures,Hot air ballooning,http://www.upstateballooning.com,,"(43.316971700000003, -73.597960900000004)"
Adirondacks,Warren County,Upstate Model Railroaders,"Learn about building and operation of a model railroad. Train memorabilia, four layouts from N to G & library. Activities include monthly open houses, annual railroad show in December; weekly operating sessions.",43.3095164,-73.644005800000002,Museums,Science-Natural History,http://www.upstatemodelrailroaders.com,,"(43.3095164, -73.644005800000002)"
Adirondacks,Warren County,Up Yonda Farm Environmental Education Center,"72 acre facility; Museum features wildlife exhibits of native mammals & birds; children's activity room. Nature programs, Butterfly & perennial gardens, birding, honeybees, Maple sugaring, woodworking. Hiking, picnic shelter. Guided snowshoe hikes.",43.57752,-73.655237999999997,Land Adventures|Local food and drinks|Museums|Nature|Snow Adventures,Birding|Hiking|Nature|Science-Natural History|Snowshoeing,http://www.upyondafarm.com,,"(43.57752, -73.655237999999997)"
Adirondacks,Warren County,Usher Park,"Swim, picnic, playground. June-Labor Day. Free.",43.436413000000002,-73.650784999999999,Water Adventures,Beaches,http://www.town.lakegeorge.ny.us,,"(43.436413000000002, -73.650784999999999)"
Adirondacks,Warren County,Valley Road Maple Farm,"State-of-the-art sugarhouse with 1,500 taps. Pancake breakfast on Maple Weekends in March. New York State Fair winner! Demonstrations on maple production.",43.529924999999999,-73.889965000000004,Local food and drinks,Specialties,http://www.upphudsonmaple.com,,"(43.529924999999999, -73.889965000000004)"
Adirondacks,Warren County,Veterans Park,"Swim, picnic, playground. Late June-Labor Day.  Parking fee.",43.557222199999998,-73.654722199999995,Water Adventures,Beaches,,,"(43.557222199999998, -73.654722199999995)"
Adirondacks,Warren County,Warren County Bikeway,"Paved 9.4 mile multi-use trail with rolling hills. Connects with historic Feeder Canal Towpath Trail in Glens Falls. Riding north takes you to Battlefield Park, Lake George. Bicycling time 1-2 hrs one way. Also running, walking. See maps on Parks & Rec website. NO DOGS or MOTORIZED VEHICLES ALLOWED.",43.359262299999997,-73.699317800000003,Land Adventures,Bicycling,http://www.warrencountydpw.com/Parks_Rec07/,,"(43.359262299999997, -73.699317800000003)"
Adirondacks,Warren County,Warren County Fish Hatchery,"View hatchery operation; Interpretive film, visitor center. Staff guided and self guided tours, birding canoe access, fishing, picnic; pavilion rental available.",43.495248400000001,-73.798589699999994,Animals|Nature|Water Adventures,Birding|Fisheries|Fishing|Kayaking / Canoeing,http://www.adirondackscenicbyways.org/resource/fish-hatchery-warrensburg.html,,"(43.495248400000001, -73.798589699999994)"
